NUP133	0	chr1	-	229576007	229644088	229577787,229580749,229584937,229586352,229588390,229594043,229596516,229599423,229600622,229601266,229602503,229606551,229611479,229613507,229619892,229622275,229623360,229625849,229631312,229631794,229634053,229635565,229636610,229637849,229641905,	229580661,229584873,229586272,229588272,229593908,229596358,229599290,229600371,229601167,229602381,229606327,229611385,229613344,229619801,229622118,229623213,229625702,229631242,229631639,229633883,229635431,229636503,229637746,229641787,229643815,
LYST	1	chr1	-	235824341	236030220	235826378,235827355,235827921,235840488,235840919,235850347,235856786,235860572,235866277,235872608,235875497,235878657,235880078,235884205,235887480,235891431,235892957,235894243,235894477,235896991,235897206,235897959,235904928,235907457,235909827,235914662,235915471,235916574,235918947,235920758,235922899,235926151,235929577,235933597,235937291,235938386,235940608,235944355,235945387,235950673,235952145,235955425,235956912,235963686,235964397,235966364,235967965,235970072,235973834,235976361,235993724,235996967,	235827284,235827765,235840391,235840780,235850249,235856650,235860383,235866047,235872391,235875357,235878501,235880012,235883961,235887328,235891376,235892896,235894147,235894332,235896803,235897130,235897783,235904722,235907279,235909636,235914510,235915305,235916344,235918778,235920581,235922272,235926020,235929379,235933460,235937142,235938213,235940363,235944165,235945227,235950500,235952001,235954999,235956803,235963620,235964171,235966208,235967804,235969043,235971755,235976271,235993526,235996878,236030143,
MTR	0	chr1	+	236958610	237067281	236959037,236966942,236969533,236972073,236973895,236976144,236978963,236979843,236987519,236988699,236990196,236992568,236995378,236998987,237001899,237013823,237015937,237016388,237023222,237024577,237025643,237026854,237037140,237038146,237044136,237048519,237049667,237052636,237054629,237057857,237058850,237060418,	236966728,236969444,236972004,236973803,236976038,236978904,236979749,236987419,236988638,236990129,236992489,236995266,236998847,237001714,237013644,237015821,237016248,237023133,237024425,237025536,237026754,237037073,237038026,237044055,237048421,237049592,237052481,237054433,237057657,237058658,237060306,237060858,
RGS7	1	chr1	-	240938815	241520530	240939513,240964808,240966293,240969626,240975343,240977028,240978077,240979715,240990472,241031968,241032152,241033419,241094068,241100006,241146429,241262062,241519126,	240964755,240966204,240969440,240975218,240976918,240978016,240979617,240990398,241031887,241032076,241033355,241094017,241099900,241146379,241261966,241518999,241520199,
KIF26B	1	chr1	+	245318287	245866428	245318789,245319985,245530669,245583047,245704252,245766085,245771046,245772830,245775278,245809582,245847697,245852109,245861610,245862339,	245319584,245530136,245582881,245704069,245765879,245770953,245772568,245775095,245809423,245847535,245848707,245861408,245862189,245865760,
SMYD3	1	chr1	-	245912644	246670559	245912966,245927451,246021972,246027188,246078942,246091335,246093239,246490639,246493839,246498776,246518396,	245927343,246021798,246027101,246078832,246091233,246093172,246490503,246493782,246498669,246518333,246670356,
ZNF496	1	chr1	-	247460714	247495045	247464578,247471890,247473108,247473758,247486532,247492168,247492917,247493383,	247471777,247473001,247473626,247486456,247491985,247492491,247493268,247494734,
FAM132A	1	chr1	-	1177833	1182102	1178026,1178293,1178532,1178932,1179485,1179655,1179877,	1178215,1178442,1178824,1179334,1179571,1179761,1181894,
AURKAIP1	0	chr1	-	1309110	1310875	1309282,1309825,1310170,	1309380,1310085,1310534,
MMP23B	1	chr1	+	1567560	1633249	1567753,1568292,1568499,1568734,1569291,1632697,1632926,	1568162,1568360,1568567,1569127,1632587,1632800,1633047,
CDK11B	1	chr1	-	1570949	1590473	1571218,1571488,1571843,1572160,1572366,1572564,1572875,1573245,1573952,1575813,1576474,1577181,1577362,1577869,1580623,1586938,1588948,	1571299,1571695,1572044,1572259,1572443,1572770,1573124,1573862,1575638,1576409,1577023,1577267,1577708,1580487,1586823,1588825,1590375,
NADK	0	chr1	-	1682671	1709909	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688047,1688749,1693474,1696885,	1685006,1685490,1685723,1685983,1686813,1687697,1687942,1688620,1693391,1696667,1709728,
SKI	1	chr1	+	2160134	2241558	2161174,2234542,2234839,2235541,2236024,2237689,	2234417,2234724,2235279,2235732,2237459,2238016,
TNFRSF14	1	chr1	+	2487805	2495268	2488172,2489273,2489907,2491417,2492153,2493254,2494335,	2489165,2489782,2491262,2492063,2493112,2494304,2494587,
TTC34	0	chr1	-	2567415	2706320	2573334,2575917,2577002,2700320,2702588,2704271,	2575703,2576732,2700154,2702384,2704046,2706068,
MEGF6	1	chr1	-	3406490	3528059	3407153,3407523,3409331,3410463,3410688,3411063,3411305,3412582,3413347,3413683,3413925,3415063,3415390,3415830,3416280,3416488,3417328,3417658,3417872,3418485,3421906,3422120,3422800,3424487,3425253,3425809,3426556,3427466,3428251,3428692,3431236,3432091,3440810,3496493,3512011,3519164,	3407476,3409203,3410335,3410560,3410935,3411177,3412454,3413219,3413552,3413797,3414935,3415262,3415702,3416152,3416360,3417197,3417530,3417741,3418360,3421772,3421986,3422672,3424359,3425122,3425639,3426434,3427347,3428114,3428570,3431114,3431966,3440688,3496389,3511902,3519030,3527702,
CCDC27	0	chr1	+	3668962	3688208	3669363,3670805,3672131,3673454,3677994,3679276,3680038,3680400,3683176,3684009,3686451,	3670682,3672021,3673297,3677845,3679184,3679672,3680270,3683099,3683797,3686347,3687965,
DFFB	0	chr1	+	3773845	3801993	3774281,3775408,3782564,3784617,3786339,3789136,	3775282,3782376,3784538,3786169,3789036,3800071,
AJAP1	0	chr1	+	4714792	4837854	4715514,4772759,4830000,4832585,4834618,	4771960,4829913,4832340,4834487,4837461,
NPHP4	0	chr1	-	5922878	6052531	5923465,5924093,5924577,5925333,5926518,5927175,5927956,5933395,5934717,5935160,5937358,5940299,5947526,5951088,5964864,5965543,5965843,5967282,5969273,5987847,5993389,6007290,6008311,6012896,6022009,6027423,6029319,6038473,6046387,	5923950,5924398,5925162,5926433,5927090,5927800,5933312,5934531,5934934,5937153,5940174,5947346,5950928,5964677,5965352,5965692,5967175,5969212,5987709,5993207,6007164,6008130,6012760,6021854,6027359,6029147,6038330,6046215,6052304,
KCNAB2	1	chr1	+	6052423	6161253	6052848,6100705,6101932,6132858,6133830,6142334,6145308,6147571,6149111,6150535,6154545,6155503,6155684,6156816,6157417,	6100577,6101891,6132815,6133793,6142255,6145264,6147527,6149068,6150449,6154460,6155383,6155590,6156696,6157329,6158545,
ACOT7	0	chr1	-	6324333	6445873	6324755,6341346,6355040,6378638,6387473,6393628,6399649,6409926,	6341162,6354924,6378552,6387359,6393537,6399493,6409809,6445554,
PER3	1	chr1	+	7844763	7905237	7845065,7845646,7846896,7848306,7854068,7858733,7861251,7863213,7863908,7869058,7870081,7870627,7879480,7880299,7880700,7886770,7887875,7890221,7896005,7897209,	7845501,7846781,7848105,7854020,7858585,7861173,7863107,7863752,7868953,7869953,7870498,7879345,7880175,7880527,7886540,7887178,7889897,7895822,7897059,7902732,
TNFRSF9	0	chr1	-	7975954	8003225	7980983,7993356,7995203,7997816,7998390,7998888,8000138,8000993,	7993222,7995073,7997750,7998253,7998781,7999955,8000844,8003199,
RERE	1	chr1	-	8412457	8877524	8415180,8415659,8416306,8418976,8420046,8421550,8421936,8422904,8424315,8424898,8426034,8482867,8526083,8555222,8557589,8568734,8601377,8616630,8617582,8674745,8684439,8716500,8852647,	8415479,8416160,8418256,8419824,8420172,8421823,8422743,8424116,8424806,8425872,8482787,8525985,8555123,8557465,8568686,8601273,8616534,8617477,8674620,8684369,8716032,8852463,8877219,
GPR157	0	chr1	-	9160364	9189229	9164693,9165739,9171548,	9165545,9171335,9188704,
H6PD	1	chr1	+	9294834	9331396	9295125,9305620,9307142,9322387,	9304984,9307025,9322118,9323568,
CLSTN1	1	chr1	-	9789086	9884042	9790763,9791448,9791954,9793604,9794200,9795232,9795673,9796100,9797612,9801314,9804063,9804701,9809704,9809971,9811739,9815367,9833452,	9791264,9791819,9793459,9794030,9795006,9795525,9795943,9797556,9801152,9803942,9804453,9809519,9809822,9811531,9815172,9833330,9883701,
CTNNBIP1	0	chr1	-	9908334	9970321	9910834,9931335,9932146,9938047,9943796,	9931245,9932027,9937963,9943763,9970153,
UBE4B	1	chr1	+	10092890	10240425	10093752,10132272,10155654,10161253,10163150,10165802,10177658,10179671,10182134,10186935,10189506,10190674,10190871,10192540,10195244,10197263,10205097,10207148,10209340,10211619,10218540,10221344,10228328,10231387,10238876,10239620,	10132086,10155519,10161166,10163006,10165574,10177517,10179571,10182020,10186852,10189450,10190558,10190773,10192427,10195046,10197125,10204998,10207021,10209242,10211384,10218414,10221200,10228194,10231196,10238702,10239474,10239953,
KIF1B	1	chr1	+	10270863	10437995	10270936,10292492,10316381,10318730,10322028,10327616,10328321,10331637,10332364,10335561,10336457,10338186,10342591,10351219,10352180,10355223,10355824,10356723,10357135,10357304,10380194,10381915,10384120,10384953,10386417,10394696,10396800,10397261,10397591,10399917,10402226,10403345,10406011,10407885,10408791,10412794,10421101,10421883,10423402,10425303,10425706,10428596,10431320,10434523,10435104,10435431,	10292308,10316305,10318551,10321963,10327438,10328210,10331560,10332299,10335486,10336379,10338044,10342458,10351140,10352105,10355144,10355718,10356640,10356955,10357232,10380101,10381767,10383942,10384816,10386169,10394578,10396715,10397132,10397429,10399827,10402108,10403290,10405903,10407819,10408707,10412689,10420987,10421750,10423341,10425158,10425467,10428525,10431199,10434374,10434912,10435313,10436603,
PEX14	0	chr1	+	10534944	10690815	10535059,10555378,10596354,10659423,10678474,10683178,10684494,10687420,	10555331,10596270,10659295,10678389,10683076,10684397,10687329,10689588,
CASZ1	0	chr1	-	10696661	10856705	10700116,10703057,10703368,10705145,10706383,10708196,10709249,10709494,10710812,10711133,10714275,10714648,10715870,10716793,10718633,10720593,10725628,10753969,10765601,10820914,	10702916,10703217,10704974,10706185,10707858,10709127,10709340,10710749,10710998,10713434,10714476,10715706,10716703,10718565,10719759,10725140,10753931,10765549,10820758,10856621,
C1orf127	0	chr1	-	11006530	11042094	11006798,11008901,11009871,11014199,11015243,11017164,11017810,11018809,11024328,11026539,11030146,11036313,	11007700,11009681,11014076,11015047,11017080,11017673,11018771,11024185,11026415,11030027,11036213,11042069,
EXOSC10	0	chr1	-	11126675	11159926	11126805,11128141,11128763,11129787,11131030,11132228,11134383,11137005,11137500,11137708,11139879,11140606,11140969,11141295,11142935,11147648,11147967,11148255,11150725,11151236,11151654,11155938,11158213,	11128065,11128702,11129616,11130957,11132144,11134288,11136899,11137422,11137658,11139768,11140556,11140821,11141139,11142745,11147505,11147857,11148180,11150611,11151071,11151550,11155815,11158077,11159778,
MTOR	1	chr1	-	11166592	11322564	11167557,11168343,11169427,11169786,11172974,11174510,11174944,11175525,11177143,11181425,11182183,11184690,11186853,11187201,11187863,11188183,11188609,11189008,11189895,11190834,11193254,11194523,11199492,11199715,11204812,11205102,11206848,11210283,11217348,11227574,11259460,11259760,11264760,11269515,11270963,11272531,11272965,11273623,11276291,11288975,11291111,11291491,11292585,11293544,11294322,11298105,11298674,11300604,11301738,11303357,11307790,11308151,11314030,11316249,11317222,11318650,11319480,	11168238,11169347,11169706,11172909,11174375,11174870,11175453,11177061,11181303,11182036,11184555,11186679,11187067,11187681,11188061,11188511,11188912,11189795,11190586,11193137,11194408,11199361,11199590,11204705,11205025,11206733,11210183,11217209,11227499,11259315,11259598,11264618,11269369,11270871,11272369,11272853,11273456,11276205,11288725,11290982,11291357,11292493,11293455,11294200,11297900,11298459,11300360,11301610,11303171,11307682,11307876,11313896,11316049,11316990,11318542,11319305,11322502,
AGTRAP	0	chr1	+	11796212	11810822	11796292,11805894,11807602,11808667,	11805860,11807497,11808472,11810134,
MFN2	1	chr1	+	12040238	12073571	12040541,12049400,12052747,12056375,12057478,12058935,12059152,12061611,12061893,12062160,12064175,12064670,12064984,12065988,12066750,12067306,12069783,	12049222,12052612,12056213,12057354,12058827,12059045,12061458,12061826,12062039,12064049,12064566,12064882,12065768,12066595,12067110,12069649,12071553,
TNFRSF8	0	chr1	+	12123434	12204264	12123718,12144608,12157274,12164588,12169713,12170261,12172071,12175786,12183434,12183884,12186109,12186293,12195670,12198493,	12144521,12157158,12164436,12169623,12170098,12171955,12175634,12183341,12183772,12186008,12186240,12195645,12198286,12202344,
VPS13D	1	chr1	+	12290124	12572099	12290177,12294420,12302647,12304493,12304674,12309396,12313883,12316560,12317144,12318160,12320851,12321206,12322137,12327068,12327977,12328933,12331181,12333192,12338095,12339707,12343793,12348370,12351181,12353761,12359441,12364785,12368698,12371682,12371982,12374384,12378394,12379687,12382021,12382803,12383837,12387911,12389975,12393423,12395884,12398362,12401942,12403108,12405566,12406709,12409030,12409431,12414278,12416147,12416581,12418657,12422906,12423303,12428646,12429757,12433913,12438645,12439650,12443214,12445432,12446393,12460387,12461757,12464026,12475274,12476880,12516186,12520451,12557685,12567147,	12294248,12302570,12304303,12304594,12309280,12313779,12316390,12317044,12317992,12320750,12321005,12321958,12326938,12327902,12328763,12331051,12333060,12335882,12339556,12342762,12348280,12351055,12353581,12359259,12364563,12368488,12371511,12371870,12374172,12378129,12379554,12381866,12382593,12383763,12387705,12389886,12393283,12395762,12398288,12401837,12402956,12405431,12406662,12408880,12409221,12414031,12415956,12416455,12418515,12422776,12423128,12428523,12429522,12433805,12438482,12439542,12443035,12445319,12446244,12460238,12461661,12463878,12475140,12476713,12516054,12520256,12557554,12566907,12568947,
AADACL4	1	chr1	+	12704566	12727097	12704733,12711358,12721865,	12711142,12721802,12725972,
HNRNPCL1	1	chr1	-	12907230	13007404	12908323,	13007343,
KAZN	1	chr1	+	14925200	15444539	14925719,15287371,15361381,15370655,15382776,15386798,15390118,15392249,15420881,15421429,15428270,15429956,15430685,15439037,	15287180,15361245,15370485,15382587,15386668,15390068,15392126,15420676,15421311,15428039,15429855,15430519,15438923,15440967,
